"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000234175",0,0,0,1,1,-7.64757589041603
"ENSG00000234181",0,0,0,1,1,-7.64757589041603
"ENSG00000234183",0,0,0,1,1,-7.64757589041603
"ENSG00000234184",0,0,0,1,1,-7.64757589041603
"ENSG00000234185",-3.33066907387547e-16,1.08,-3.81717759651888e-16,1,1,-7.64757589041603
"ENSG00000234191",0,0,0,1,1,-7.64757589041603
"ENSG00000234193",0,0,0,1,1,-7.64757589041603
"ENSG00000234197",0,0,0,1,1,-7.64757589041603
"ENSG00000234199",0,0,0,1,1,-7.64757589041603
"ENSG00000234203",0,0,0,1,1,-7.64757589041603
"ENSG00000234204",0,0,0,1,1,-7.64757589041603
"ENSG00000234206",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234210",0,0,0,1,1,-7.64757589041603
"ENSG00000234215",0,0,0,1,1,-7.64757589041603
"ENSG00000234222",0,0,0,1,1,-7.64757589041603
"ENSG00000234224",0,0,0,1,1,-7.64757589041603
"ENSG00000234225",0,0,0,1,1,-7.64757589041603
"ENSG00000234230",0,0,0,1,1,-7.64757589041603
"ENSG00000234232",0,0,0,1,1,-7.64757589041603
"ENSG00000234235",0,0,0,1,1,-7.64757589041603
"ENSG00000234238",0,0,0,1,1,-7.64757589041603
"ENSG00000234244",0,0,0,1,1,-7.64757589041603
"ENSG00000234247",0,0,0,1,1,-7.64757589041603
"ENSG00000234261",0,0,0,1,1,-7.64757589041603
"ENSG00000234265",0,0,0,1,1,-7.64757589041603
"ENSG00000234267",0,0,0,1,1,-7.64757589041603
"ENSG00000234271",0,0,0,1,1,-7.64757589041603
"ENSG00000234273",0,0,0,1,1,-7.64757589041603
"ENSG00000234274",0,0,0,1,1,-7.64757589041603
"ENSG00000234275",0,0,0,1,1,-7.64757589041603
"ENSG00000234277",0,0,0,1,1,-7.64757589041603
"ENSG00000234282",0,0,0,1,1,-7.64757589041603
"ENSG00000234284",0,0,0,1,1,-7.64757589041603
"ENSG00000234285",0,0,0,1,1,-7.64757589041603
"ENSG00000234297",0,0,0,1,1,-7.64757589041603
"ENSG00000234300",0,0,0,1,1,-7.64757589041603
"ENSG00000234303",0,0,0,1,1,-7.64757589041603
"ENSG00000234304",0,0,0,1,1,-7.64757589041603
"ENSG00000234308",0,0,0,1,1,-7.64757589041603
"ENSG00000234311",0,0,0,1,1,-7.64757589041603
"ENSG00000234318",0,0,0,1,1,-7.64757589041603
"ENSG00000234323",0,0.08,0,1,1,-7.64757589041603
"ENSG00000234324",0,0,0,1,1,-7.64757589041603
"ENSG00000234327",0,0,0,1,1,-7.64757589041603
"ENSG00000234332",0,0,0,1,1,-7.64757589041603
"ENSG00000234335",0,0,0,1,1,-7.64757589041603
"ENSG00000234338",0,0,0,1,1,-7.64757589041603
"ENSG00000234352",0,0.08,0,1,1,-7.64757589041603
"ENSG00000234367",0,0,0,1,1,-7.64757589041603
"ENSG00000234369",0,0,0,1,1,-7.64757589041603
"ENSG00000234371",0,0,0,1,1,-7.64757589041603
"ENSG00000234373",0,0,0,1,1,-7.64757589041603
"ENSG00000234377",0,0.08,0,1,1,-7.64757589041603
"ENSG00000234378",0,0,0,1,1,-7.64757589041603
"ENSG00000234379",0,0,0,1,1,-7.64757589041603
"ENSG00000234380",0,0,0,1,1,-7.64757589041603
"ENSG00000234382",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234384",0,0,0,1,1,-7.64757589041603
"ENSG00000234390",0,0,0,1,1,-7.64757589041603
"ENSG00000234393",0,0,0,1,1,-7.64757589041603
"ENSG00000234394",0,0,0,1,1,-7.64757589041603
"ENSG00000234396",0,0,0,1,1,-7.64757589041603
"ENSG00000234409",0,0,0,1,1,-7.64757589041603
"ENSG00000234418",0,0,0,1,1,-7.64757589041603
"ENSG00000234425",0,0,0,1,1,-7.64757589041603
"ENSG00000234428",0,0.12,0,1,1,-7.64757589041603
"ENSG00000234429",0,0,0,1,1,-7.64757589041603
"ENSG00000234432",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234436",0,0,0,1,1,-7.64757589041603
"ENSG00000234446",0,0,0,1,1,-7.64757589041603
"ENSG00000234452",0,0,0,1,1,-7.64757589041603
"ENSG00000234455",0,0,0,1,1,-7.64757589041603
"ENSG00000234459",0,0,0,1,1,-7.64757589041603
"ENSG00000234465",0,0.2,0,1,1,-7.64757589041603
"ENSG00000234471",0,0,0,1,1,-7.64757589041603
"ENSG00000234473",0,0,0,1,1,-7.64757589041603
"ENSG00000234474",0,0,0,1,1,-7.64757589041603
"ENSG00000234476",0,0,0,1,1,-7.64757589041603
"ENSG00000234477",0,0,0,1,1,-7.64757589041603
"ENSG00000234478",0,0.16,0,1,1,-7.64757589041603
"ENSG00000234479",0,0,0,1,1,-7.64757589041603
"ENSG00000234481",0,0,0,1,1,-7.64757589041603
"ENSG00000234493",0,0,0,1,1,-7.64757589041603
"ENSG00000234498",0,0,0,1,1,-7.64757589041603
"ENSG00000234500",-5.55111512312578e-16,1.44,-4.87147515883797e-16,1,1,-7.64757589041603
"ENSG00000234509",0,0,0,1,1,-7.64757589041603
"ENSG00000234518",0,0,0,1,1,-7.64757589041603
"ENSG00000234520",0,0,0,1,1,-7.64757589041603
"ENSG00000234527",0,0.4,0,1,1,-7.64757589041603
"ENSG00000234537",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234542",0,0,0,1,1,-7.64757589041603
"ENSG00000234546",0,0.32,0,1,1,-7.64757589041603
"ENSG00000234548",0,0,0,1,1,-7.64757589041603
"ENSG00000234551",0,0,0,1,1,-7.64757589041603
"ENSG00000234556",0,0,0,1,1,-7.64757589041603
"ENSG00000234557",0,0,0,1,1,-7.64757589041603
"ENSG00000234562",0,0,0,1,1,-7.64757589041603
"ENSG00000234566",0,0,0,1,1,-7.64757589041603
"ENSG00000234567",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234569",0,0,0,1,1,-7.64757589041603
"ENSG00000234570",0,0,0,1,1,-7.64757589041603
"ENSG00000234571",0,0,0,1,1,-7.64757589041603
"ENSG00000234572",0,0,0,1,1,-7.64757589041603
"ENSG00000234577",0,0,0,1,1,-7.64757589041603
"ENSG00000234578",0,0,0,1,1,-7.64757589041603
"ENSG00000234579",0,0,0,1,1,-7.64757589041603
"ENSG00000234580",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234584",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234588",0,0,0,1,1,-7.64757589041603
"ENSG00000234597",0,0,0,1,1,-7.64757589041603
"ENSG00000234601",0,0,0,1,1,-7.64757589041603
"ENSG00000234602",0,0,0,1,1,-7.64757589041603
"ENSG00000234607",0,0,0,1,1,-7.64757589041603
"ENSG00000234614",0,0.08,0,1,1,-7.64757589041603
"ENSG00000234618",0,0,0,1,1,-7.64757589041603
"ENSG00000234619",0,0,0,1,1,-7.64757589041603
"ENSG00000234620",0,0,0,1,1,-7.64757589041603
"ENSG00000234622",0,0,0,1,1,-7.64757589041603
"ENSG00000234626",0,0,0,1,1,-7.64757589041603
"ENSG00000234630",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234632",0,0,0,1,1,-7.64757589041603
"ENSG00000234636",0,0,0,1,1,-7.64757589041603
"ENSG00000234640",0,0,0,1,1,-7.64757589041603
"ENSG00000234660",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234664",0,0,0,1,1,-7.64757589041603
"ENSG00000234665",0,0,0,1,1,-7.64757589041603
"ENSG00000234675",0,0,0,1,1,-7.64757589041603
"ENSG00000234678",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234680",0,0,0,1,1,-7.64757589041603
"ENSG00000234682",0,0,0,1,1,-7.64757589041603
"ENSG00000234685",0,0,0,1,1,-7.64757589041603
"ENSG00000234688",0,0.08,0,1,1,-7.64757589041603
"ENSG00000234694",0,0,0,1,1,-7.64757589041603
"ENSG00000234699",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234702",0,0,0,1,1,-7.64757589041603
"ENSG00000234705",0,0,0,1,1,-7.64757589041603
"ENSG00000234707",0,0,0,1,1,-7.64757589041603
"ENSG00000234710",0,0,0,1,1,-7.64757589041603
"ENSG00000234712",0,0,0,1,1,-7.64757589041603
"ENSG00000234715",0,0,0,1,1,-7.64757589041603
"ENSG00000234718",0,0,0,1,1,-7.64757589041603
"ENSG00000234721",0,0,0,1,1,-7.64757589041603
"ENSG00000234722",0,0.2,0,1,1,-7.64757589041603
"ENSG00000234726",0,0,0,1,1,-7.64757589041603
"ENSG00000234730",0,0,0,1,1,-7.64757589041603
"ENSG00000234732",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234736",0,0,0,1,1,-7.64757589041603
"ENSG00000234741",-1.11022302462516e-16,0.68,-1.00506670150639e-16,1,1,-7.64757589041603
"ENSG00000234742",0,0.08,0,1,1,-7.64757589041603
"ENSG00000234745",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234750",0,0,0,1,1,-7.64757589041603
"ENSG00000234751",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234753",0,0,0,1,1,-7.64757589041603
"ENSG00000234754",0,0,0,1,1,-7.64757589041603
"ENSG00000234756",0,0,0,1,1,-7.64757589041603
"ENSG00000234763",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234766",0,0,0,1,1,-7.64757589041603
"ENSG00000234767",0,0,0,1,1,-7.64757589041603
"ENSG00000234769",0,0,0,1,1,-7.64757589041603
"ENSG00000234770",0,0,0,1,1,-7.64757589041603
"ENSG00000234779",0,0,0,1,1,-7.64757589041603
"ENSG00000234781",0,0.12,0,1,1,-7.64757589041603
"ENSG00000234782",0,0,0,1,1,-7.64757589041603
"ENSG00000234784",0,0,0,1,1,-7.64757589041603
"ENSG00000234787",0,0,0,1,1,-7.64757589041603
"ENSG00000234793",0,0,0,1,1,-7.64757589041603
"ENSG00000234795",0,0,0,1,1,-7.64757589041603
"ENSG00000234796",0,0,0,1,1,-7.64757589041603
"ENSG00000234797",0,0,0,1,1,-7.64757589041603
"ENSG00000234800",0,0,0,1,1,-7.64757589041603
"ENSG00000234806",0,0,0,1,1,-7.64757589041603
"ENSG00000234814",0,0,0,1,1,-7.64757589041603
"ENSG00000234816",0,0,0,1,1,-7.64757589041603
"ENSG00000234817",0,0,0,1,1,-7.64757589041603
"ENSG00000234818",0,0.2,0,1,1,-7.64757589041603
"ENSG00000234825",0,0,0,1,1,-7.64757589041603
"ENSG00000234826",0,0,0,1,1,-7.64757589041603
"ENSG00000234832",0,0,0,1,1,-7.64757589041603
"ENSG00000234840",0,0,0,1,1,-7.64757589041603
"ENSG00000234851",0,0,0,1,1,-7.64757589041603
"ENSG00000234853",0,0,0,1,1,-7.64757589041603
"ENSG00000234854",0,0,0,1,1,-7.64757589041603
"ENSG00000234857",0,0,0,1,1,-7.64757589041603
"ENSG00000234859",0,0,0,1,1,-7.64757589041603
"ENSG00000234860",0,0,0,1,1,-7.64757589041603
"ENSG00000234869",0,0,0,1,1,-7.64757589041603
"ENSG00000234881",0,0,0,1,1,-7.64757589041603
"ENSG00000234883",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234884",0,0,0,1,1,-7.64757589041603
"ENSG00000234890",0,0,0,1,1,-7.64757589041603
"ENSG00000234891",0,0.2,0,1,1,-7.64757589041603
"ENSG00000234892",0,0,0,1,1,-7.64757589041603
"ENSG00000234899",0,0,0,1,1,-7.64757589041603
"ENSG00000234900",0,0,0,1,1,-7.64757589041603
"ENSG00000234912",0,0,0,1,1,-7.64757589041603
"ENSG00000234915",0,0.04,0,1,1,-7.64757589041603
"ENSG00000234917",0,0,0,1,1,-7.64757589041603
"ENSG00000234919",0,0,0,1,1,-7.64757589041603
"ENSG00000234921",0,0,0,1,1,-7.64757589041603
"ENSG00000234925",0,0,0,1,1,-7.64757589041603
"ENSG00000234928",0,0,0,1,1,-7.64757589041603
"ENSG00000234929",0,0,0,1,1,-7.64757589041603
"ENSG00000234933",0,0,0,1,1,-7.64757589041603
"ENSG00000234937",0,0,0,1,1,-7.64757589041603
"ENSG00000234943",0,0,0,1,1,-7.64757589041603
"ENSG00000234945",0,0,0,1,1,-7.64757589041603
"ENSG00000234949",0,0,0,1,1,-7.64757589041603
"ENSG00000234952",0,0,0,1,1,-7.64757589041603
"ENSG00000234953",0,0,0,1,1,-7.64757589041603
"ENSG00000234956",0,0,0,1,1,-7.64757589041603
"ENSG00000234961",0,0,0,1,1,-7.64757589041603
"ENSG00000234962",0,0,0,1,1,-7.64757589041603
"ENSG00000234965",0,0.08,0,1,1,-7.64757589041603
"ENSG00000234969",0,0,0,1,1,-7.64757589041603
"ENSG00000234982",0,0,0,1,1,-7.64757589041603
"ENSG00000234983",0,0,0,1,1,-7.64757589041603
"ENSG00000234984",0,0,0,1,1,-7.64757589041603
"ENSG00000234993",0,0,0,1,1,-7.64757589041603
"ENSG00000234995",0,0,0,1,1,-7.64757589041603
"ENSG00000234996",0,0.2,0,1,1,-7.64757589041603
"ENSG00000235001",0,0,0,1,1,-7.64757589041603
"ENSG00000235002",0,0,0,1,1,-7.64757589041603
"ENSG00000235007",0,0,0,1,1,-7.64757589041603
"ENSG00000235009",0,0,0,1,1,-7.64757589041603
"ENSG00000235010",0,0,0,1,1,-7.64757589041603
"ENSG00000235016",0,0,0,1,1,-7.64757589041603
"ENSG00000235021",0,0,0,1,1,-7.64757589041603
"ENSG00000235023",0,0,0,1,1,-7.64757589041603
"ENSG00000235024",0,0.12,0,1,1,-7.64757589041603
"ENSG00000235027",0,0,0,1,1,-7.64757589041603
"ENSG00000235029",0,0,0,1,1,-7.64757589041603
"ENSG00000235033",0,0,0,1,1,-7.64757589041603
"ENSG00000235034",0,0,0,1,1,-7.64757589041603
"ENSG00000235035",0,0,0,1,1,-7.64757589041603
"ENSG00000235036",0,0,0,1,1,-7.64757589041603
"ENSG00000235038",0,0.08,0,1,1,-7.64757589041603
"ENSG00000235042",0,0,0,1,1,-7.64757589041603
"ENSG00000235043",0,0,0,1,1,-7.64757589041603
"ENSG00000235045",0,0,0,1,1,-7.64757589041603
"ENSG00000235049",0,0,0,1,1,-7.64757589041603
"ENSG00000235050",0,0.4,0,1,1,-7.64757589041603
"ENSG00000235052",0,0,0,1,1,-7.64757589041603
"ENSG00000235054",0,0,0,1,1,-7.64757589041603
"ENSG00000235056",0,0,0,1,1,-7.64757589041603
"ENSG00000235058",0,0,0,1,1,-7.64757589041603
"ENSG00000235060",0,0,0,1,1,-7.64757589041603
"ENSG00000235065",0,0,0,1,1,-7.64757589041603
"ENSG00000235070",0,0,0,1,1,-7.64757589041603
"ENSG00000235072",0,0,0,1,1,-7.64757589041603
"ENSG00000235077",0,0,0,1,1,-7.64757589041603
"ENSG00000235078",0,0,0,1,1,-7.64757589041603
"ENSG00000235082",0,0,0,1,1,-7.64757589041603
"ENSG00000235084",0,0,0,1,1,-7.64757589041603
"ENSG00000235085",0,0.2,0,1,1,-7.64757589041603
"ENSG00000235091",0,0,0,1,1,-7.64757589041603
"ENSG00000235092",0,0,0,1,1,-7.64757589041603
"ENSG00000235098",0,0,0,1,1,-7.64757589041603
"ENSG00000235099",0,0,0,1,1,-7.64757589041603
"ENSG00000235100",0,0.08,0,1,1,-7.64757589041603
"ENSG00000235105",0,0,0,1,1,-7.64757589041603
"ENSG00000235106",0,0.24,0,1,1,-7.64757589041603
"ENSG00000235112",0,0.2,0,1,1,-7.64757589041603
"ENSG00000235115",0,0,0,1,1,-7.64757589041603
"ENSG00000235118",0,0,0,1,1,-7.64757589041603
"ENSG00000235119",0,0,0,1,1,-7.64757589041603
"ENSG00000235120",0,0,0,1,1,-7.64757589041603
"ENSG00000235122",0,0,0,1,1,-7.64757589041603
"ENSG00000235123",0,0,0,1,1,-7.64757589041603
"ENSG00000235126",0,0,0,1,1,-7.64757589041603
"ENSG00000235129",0,0,0,1,1,-7.64757589041603
"ENSG00000235137",0,0,0,1,1,-7.64757589041603
"ENSG00000235138",0,0,0,1,1,-7.64757589041603
"ENSG00000235139",0,0,0,1,1,-7.64757589041603
"ENSG00000235142",0,0,0,1,1,-7.64757589041603
"ENSG00000235146",0,0,0,1,1,-7.64757589041603
"ENSG00000235149",0,0,0,1,1,-7.64757589041603
"ENSG00000235152",0,0,0,1,1,-7.64757589041603
"ENSG00000235154",0,0,0,1,1,-7.64757589041603
"ENSG00000235156",0,0,0,1,1,-7.64757589041603
"ENSG00000235158",0,0,0,1,1,-7.64757589041603
"ENSG00000235159",0,0,0,1,1,-7.64757589041603
"ENSG00000235160",0,0,0,1,1,-7.64757589041603
"ENSG00000235166",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235168",0,0,0,1,1,-7.64757589041603
"ENSG00000235169",0,0,0,1,1,-7.64757589041603
"ENSG00000235172",0,0,0,1,1,-7.64757589041603
"ENSG00000235173",0,0,0,1,1,-7.64757589041603
"ENSG00000235175",0,0,0,1,1,-7.64757589041603
"ENSG00000235180",0,0,0,1,1,-7.64757589041603
"ENSG00000235185",0,0,0,1,1,-7.64757589041603
"ENSG00000235189",0,0.28,0,1,1,-7.64757589041603
"ENSG00000235191",-5.55111512312578e-16,0.8,-4.79438513452354e-16,1,1,-7.64757589041603
"ENSG00000235192",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235197",0,0,0,1,1,-7.64757589041603
"ENSG00000235198",0,0,0,1,1,-7.64757589041603
"ENSG00000235199",0,0,0,1,1,-7.64757589041603
"ENSG00000235200",0,0,0,1,1,-7.64757589041603
"ENSG00000235202",0,0,0,1,1,-7.64757589041603
"ENSG00000235204",0,0,0,1,1,-7.64757589041603
"ENSG00000235214",0,0,0,1,1,-7.64757589041603
"ENSG00000235221",0,0,0,1,1,-7.64757589041603
"ENSG00000235224",0,0,0,1,1,-7.64757589041603
"ENSG00000235225",0,0,0,1,1,-7.64757589041603
"ENSG00000235246",0,0,0,1,1,-7.64757589041603
"ENSG00000235248",0,0,0,1,1,-7.64757589041603
"ENSG00000235251",0,0,0,1,1,-7.64757589041603
"ENSG00000235253",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235258",0,0,0,1,1,-7.64757589041603
"ENSG00000235266",0,0,0,1,1,-7.64757589041603
"ENSG00000235267",0,0,0,1,1,-7.64757589041603
"ENSG00000235269",0,0,0,1,1,-7.64757589041603
"ENSG00000235277",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235278",0,0,0,1,1,-7.64757589041603
"ENSG00000235280",0,0,0,1,1,-7.64757589041603
"ENSG00000235281",0,0,0,1,1,-7.64757589041603
"ENSG00000235286",0,0,0,1,1,-7.64757589041603
"ENSG00000235290",0,0,0,1,1,-7.64757589041603
"ENSG00000235292",0,0.24,0,1,1,-7.64757589041603
"ENSG00000235294",0,0,0,1,1,-7.64757589041603
"ENSG00000235295",0,0,0,1,1,-7.64757589041603
"ENSG00000235296",0,0.16,0,1,1,-7.64757589041603
"ENSG00000235297",0,0,0,1,1,-7.64757589041603
"ENSG00000235300",0,0,0,1,1,-7.64757589041603
"ENSG00000235303",0,0,0,1,1,-7.64757589041603
"ENSG00000235304",0,0,0,1,1,-7.64757589041603
"ENSG00000235310",0,0.08,0,1,1,-7.64757589041603
"ENSG00000235319",0,0,0,1,1,-7.64757589041603
"ENSG00000235328",0,0,0,1,1,-7.64757589041603
"ENSG00000235338",0,0,0,1,1,-7.64757589041603
"ENSG00000235339",0,0,0,1,1,-7.64757589041603
"ENSG00000235347",0,0,0,1,1,-7.64757589041603
"ENSG00000235349",0,0,0,1,1,-7.64757589041603
"ENSG00000235350",0,0,0,1,1,-7.64757589041603
"ENSG00000235351",0,0,0,1,1,-7.64757589041603
"ENSG00000235357",0,0,0,1,1,-7.64757589041603
"ENSG00000235363",0,0,0,1,1,-7.64757589041603
"ENSG00000235366",0,0,0,1,1,-7.64757589041603
"ENSG00000235370",0,0,0,1,1,-7.64757589041603
"ENSG00000235374",0,0,0,1,1,-7.64757589041603
"ENSG00000235381",0,0,0,1,1,-7.64757589041603
"ENSG00000235382",0,0,0,1,1,-7.64757589041603
"ENSG00000235385",0,0,0,1,1,-7.64757589041603
"ENSG00000235387",0,0,0,1,1,-7.64757589041603
"ENSG00000235390",0,0,0,1,1,-7.64757589041603
"ENSG00000235403",0,0,0,1,1,-7.64757589041603
"ENSG00000235412",0,0,0,1,1,-7.64757589041603
"ENSG00000235415",0,0,0,1,1,-7.64757589041603
"ENSG00000235416",0,0,0,1,1,-7.64757589041603
"ENSG00000235420",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235421",0,0,0,1,1,-7.64757589041603
"ENSG00000235426",0,0,0,1,1,-7.64757589041603
"ENSG00000235427",0,0,0,1,1,-7.64757589041603
"ENSG00000235429",0,0,0,1,1,-7.64757589041603
"ENSG00000235431",0,0,0,1,1,-7.64757589041603
"ENSG00000235435",0,0,0,1,1,-7.64757589041603
"ENSG00000235436",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235438",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235440",0,0,0,1,1,-7.64757589041603
"ENSG00000235444",0,0,0,1,1,-7.64757589041603
"ENSG00000235447",0,0,0,1,1,-7.64757589041603
"ENSG00000235448",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235459",0,0,0,1,1,-7.64757589041603
"ENSG00000235461",0,0,0,1,1,-7.64757589041603
"ENSG00000235464",0,0,0,1,1,-7.64757589041603
"ENSG00000235480",0,0,0,1,1,-7.64757589041603
"ENSG00000235481",0,0.24,0,1,1,-7.64757589041603
"ENSG00000235483",0,0,0,1,1,-7.64757589041603
"ENSG00000235486",0,0,0,1,1,-7.64757589041603
"ENSG00000235488",0,0,0,1,1,-7.64757589041603
"ENSG00000235489",0,0,0,1,1,-7.64757589041603
"ENSG00000235492",0,0,0,1,1,-7.64757589041603
"ENSG00000235493",0,0,0,1,1,-7.64757589041603
"ENSG00000235494",0,0,0,1,1,-7.64757589041603
"ENSG00000235495",0,0.2,0,1,1,-7.64757589041603
"ENSG00000235497",0,0,0,1,1,-7.64757589041603
"ENSG00000235501",0,0,0,1,1,-7.64757589041603
"ENSG00000235503",0,0,0,1,1,-7.64757589041603
"ENSG00000235505",0,0,0,1,1,-7.64757589041603
"ENSG00000235508",0,0,0,1,1,-7.64757589041603
"ENSG00000235512",0,0,0,1,1,-7.64757589041603
"ENSG00000235513",0,0,0,1,1,-7.64757589041603
"ENSG00000235514",0,0,0,1,1,-7.64757589041603
"ENSG00000235522",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235523",0,0,0,1,1,-7.64757589041603
"ENSG00000235526",0,0,0,1,1,-7.64757589041603
"ENSG00000235527",0,0,0,1,1,-7.64757589041603
"ENSG00000235530",0,0,0,1,1,-7.64757589041603
"ENSG00000235532",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235533",0,0,0,1,1,-7.64757589041603
"ENSG00000235535",0,0,0,1,1,-7.64757589041603
"ENSG00000235537",0,0,0,1,1,-7.64757589041603
"ENSG00000235538",0,0,0,1,1,-7.64757589041603
"ENSG00000235545",0,0.08,0,1,1,-7.64757589041603
"ENSG00000235549",0,0,0,1,1,-7.64757589041603
"ENSG00000235550",0,0,0,1,1,-7.64757589041603
"ENSG00000235552",0,0,0,1,1,-7.64757589041603
"ENSG00000235554",0,0,0,1,1,-7.64757589041603
"ENSG00000235558",0,0.2,0,1,1,-7.64757589041603
"ENSG00000235559",0,0,0,1,1,-7.64757589041603
"ENSG00000235560",0,0,0,1,1,-7.64757589041603
"ENSG00000235568",0,0,0,1,1,-7.64757589041603
"ENSG00000235573",0,0,0,1,1,-7.64757589041603
"ENSG00000235576",0,0,0,1,1,-7.64757589041603
"ENSG00000235579",0,0,0,1,1,-7.64757589041603
"ENSG00000235582",0,0,0,1,1,-7.64757589041603
"ENSG00000235584",0,0.08,0,1,1,-7.64757589041603
"ENSG00000235586",0,0,0,1,1,-7.64757589041603
"ENSG00000235590",0,0,0,1,1,-7.64757589041603
"ENSG00000235593",0,0,0,1,1,-7.64757589041603
"ENSG00000235595",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235602",0,0,0,1,1,-7.64757589041603
"ENSG00000235612",0,0,0,1,1,-7.64757589041603
"ENSG00000235615",0,0,0,1,1,-7.64757589041603
"ENSG00000235621",0,0,0,1,1,-7.64757589041603
"ENSG00000235625",0,0,0,1,1,-7.64757589041603
"ENSG00000235629",0,0,0,1,1,-7.64757589041603
"ENSG00000235635",0,0.2,0,1,1,-7.64757589041603
"ENSG00000235636",0,0,0,1,1,-7.64757589041603
"ENSG00000235637",0,0,0,1,1,-7.64757589041603
"ENSG00000235639",0,0,0,1,1,-7.64757589041603
"ENSG00000235656",0,0,0,1,1,-7.64757589041603
"ENSG00000235659",0,0.2,0,1,1,-7.64757589041603
"ENSG00000235660",0,0,0,1,1,-7.64757589041603
"ENSG00000235669",0,0,0,1,1,-7.64757589041603
"ENSG00000235674",0,0,0,1,1,-7.64757589041603
"ENSG00000235677",0,0,0,1,1,-7.64757589041603
"ENSG00000235681",0,0,0,1,1,-7.64757589041603
"ENSG00000235687",0,0,0,1,1,-7.64757589041603
"ENSG00000235688",0,0,0,1,1,-7.64757589041603
"ENSG00000235690",0,0.12,0,1,1,-7.64757589041603
"ENSG00000235695",0,0,0,1,1,-7.64757589041603
"ENSG00000235698",0,0,0,1,1,-7.64757589041603
"ENSG00000235701",0,0,0,1,1,-7.64757589041603
"ENSG00000235717",0,0.2,0,1,1,-7.64757589041603
"ENSG00000235724",0,0,0,1,1,-7.64757589041603
"ENSG00000235725",0,0,0,1,1,-7.64757589041603
"ENSG00000235726",0,0,0,1,1,-7.64757589041603
"ENSG00000235728",0,0,0,1,1,-7.64757589041603
"ENSG00000235734",0,0,0,1,1,-7.64757589041603
"ENSG00000235740",0,0,0,1,1,-7.64757589041603
"ENSG00000235743",0,0,0,1,1,-7.64757589041603
"ENSG00000235746",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235749",0,0.16,0,1,1,-7.64757589041603
"ENSG00000235763",0,0,0,1,1,-7.64757589041603
"ENSG00000235768",0,0,0,1,1,-7.64757589041603
"ENSG00000235770",0,0,0,1,1,-7.64757589041603
"ENSG00000235772",0,0,0,1,1,-7.64757589041603
"ENSG00000235774",0,0,0,1,1,-7.64757589041603
"ENSG00000235775",0,0,0,1,1,-7.64757589041603
"ENSG00000235776",0,0,0,1,1,-7.64757589041603
"ENSG00000235777",0,0,0,1,1,-7.64757589041603
"ENSG00000235779",0,0,0,1,1,-7.64757589041603
"ENSG00000235781",0,0,0,1,1,-7.64757589041603
"ENSG00000235782",0,0,0,1,1,-7.64757589041603
"ENSG00000235784",0,0,0,1,1,-7.64757589041603
"ENSG00000235790",0,0,0,1,1,-7.64757589041603
"ENSG00000235804",0,0,0,1,1,-7.64757589041603
"ENSG00000235806",0,0,0,1,1,-7.64757589041603
"ENSG00000235813",0,0,0,1,1,-7.64757589041603
"ENSG00000235816",0,0,0,1,1,-7.64757589041603
"ENSG00000235819",0,0,0,1,1,-7.64757589041603
"ENSG00000235820",0,0,0,1,1,-7.64757589041603
"ENSG00000235821",0,0,0,1,1,-7.64757589041603
"ENSG00000235823",0,0.32,0,1,1,-7.64757589041603
"ENSG00000235828",0,0,0,1,1,-7.64757589041603
"ENSG00000235829",0,0,0,1,1,-7.64757589041603
"ENSG00000235830",0,0.04,0,1,1,-7.64757589041603
"ENSG00000235832",0,0,0,1,1,-7.64757589041603
"ENSG00000235837",0,0.28,0,1,1,-7.64757589041603
"ENSG00000235863",0,0.2,0,1,1,-7.64757589041603
"ENSG00000235865",0,0,0,1,1,-7.64757589041603
"ENSG00000235869",0,0,0,1,1,-7.64757589041603
"ENSG00000235872",0,0,0,1,1,-7.64757589041603
