"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000284873",0,0,0,1,1,-7.84993632643482
"ENSG00000284876",0,0,0,1,1,-7.84993632643482
"ENSG00000284882",0,0,0,1,1,-7.84993632643482
"ENSG00000284914",0,0,0,1,1,-7.84993632643482
"ENSG00000284917",0,0,0,1,1,-7.84993632643482
"ENSG00000284931",0,0,0,1,1,-7.84993632643482
"ENSG00000284952",0,0,0,1,1,-7.84993632643482
"ENSG00000284969",0,0,0,1,1,-7.84993632643482
"ENSG00000284987",0,0,0,1,1,-7.84993632643482
"ENSG00000284994",0,0,0,1,1,-7.84993632643482
"ENSG00000285018",0,0,0,1,1,-7.84993632643482
"ENSG00000285040",0,0,0,1,1,-7.84993632643482
"ENSG00000285043",0,0,0,1,1,-7.84993632643482
"ENSG00000285051",0,0,0,1,1,-7.84993632643482
"ENSG00000285068",0,0,0,1,1,-7.84993632643482
"ENSG00000285079",0,0,0,1,1,-7.84993632643482
"ENSG00000285082",0,0,0,1,1,-7.84993632643482
"ENSG00000285090",0,0,0,1,1,-7.84993632643482
"ENSG00000285091",0,0,0,1,1,-7.84993632643482
"ENSG00000285130",0,0,0,1,1,-7.84993632643482
"ENSG00000285142",0,0,0,1,1,-7.84993632643482
"ENSG00000285159",0,0,0,1,1,-7.84993632643482
"ENSG00000285165",0,0,0,1,1,-7.84993632643482
"ENSG00000285169",0,0,0,1,1,-7.84993632643482
"ENSG00000285171",0,0,0,1,1,-7.84993632643482
"ENSG00000285177",0,0,0,1,1,-7.84993632643482
"ENSG00000285188",0,0,0,1,1,-7.84993632643482
"ENSG00000285201",0,0,0,1,1,-7.84993632643482
"ENSG00000285212",0,0,0,1,1,-7.84993632643482
"ENSG00000285230",0,0,0,1,1,-7.84993632643482
"ENSG00000285231",0,0,0,1,1,-7.84993632643482
"ENSG00000285237",0,0,0,1,1,-7.84993632643482
"ENSG00000285238",0,0,0,1,1,-7.84993632643482
"ENSG00000285253",0,0,0,1,1,-7.84993632643482
"ENSG00000285269",0,0,0,1,1,-7.84993632643482
"ENSG00000285278",0,0,0,1,1,-7.84993632643482
"ENSG00000285283",0,0,0,1,1,-7.84993632643482
"ENSG00000285287",0,0,0,1,1,-7.84993632643482
"ENSG00000285304",0,0,0,1,1,-7.84993632643482
"ENSG00000285330",0,0,0,1,1,-7.84993632643482
"ENSG00000285367",0,0,0,1,1,-7.84993632643482
"ENSG00000285374",0,0,0,1,1,-7.84993632643482
"ENSG00000285382",0,0,0,1,1,-7.84993632643482
"ENSG00000285409",0,0,0,1,1,-7.84993632643482
"ENSG00000285413",0,0,0,1,1,-7.84993632643482
"ENSG00000285416",0,0,0,1,1,-7.84993632643482
"ENSG00000285417",0,0,0,1,1,-7.84993632643482
"ENSG00000285420",0,0,0,1,1,-7.84993632643482
"ENSG00000285444",0,0,0,1,1,-7.84993632643482
"ENSG00000285446",0,0,0,1,1,-7.84993632643482
"ENSG00000285458",0,0,0,1,1,-7.84993632643482
"ENSG00000285472",0,0,0,1,1,-7.84993632643482
"ENSG00000285473",0,0,0,1,1,-7.84993632643482
"ENSG00000285486",0,0,0,1,1,-7.84993632643482
"ENSG00000285492",0,0,0,1,1,-7.84993632643482
"ENSG00000285509",0,0,0,1,1,-7.84993632643482
"ENSG00000285521",0,0,0,1,1,-7.84993632643482
"ENSG00000285524",0,0,0,1,1,-7.84993632643482
"ENSG00000285525",0,0,0,1,1,-7.84993632643482
"ENSG00000285526",0,0,0,1,1,-7.84993632643482
"ENSG00000285527",0,0,0,1,1,-7.84993632643482
"ENSG00000285528",0,0,0,1,1,-7.84993632643482
"ENSG00000285538",0,0,0,1,1,-7.84993632643482
"ENSG00000285539",0,0,0,1,1,-7.84993632643482
"ENSG00000285540",0,0,0,1,1,-7.84993632643482
"ENSG00000285541",0,0,0,1,1,-7.84993632643482
"ENSG00000285543",0,0,0,1,1,-7.84993632643482
"ENSG00000285545",0,0,0,1,1,-7.84993632643482
"ENSG00000285547",0,0,0,1,1,-7.84993632643482
"ENSG00000285549",0,0,0,1,1,-7.84993632643482
"ENSG00000285550",0,0,0,1,1,-7.84993632643482
"ENSG00000285552",0,0,0,1,1,-7.84993632643482
"ENSG00000285554",0,0,0,1,1,-7.84993632643482
"ENSG00000285555",0,0,0,1,1,-7.84993632643482
"ENSG00000285556",0,0,0,1,1,-7.84993632643482
"ENSG00000285557",0,0,0,1,1,-7.84993632643482
"ENSG00000285558",0,0,0,1,1,-7.84993632643482
"ENSG00000285559",0,0,0,1,1,-7.84993632643482
"ENSG00000285561",0,0,0,1,1,-7.84993632643482
"ENSG00000285563",0,0,0,1,1,-7.84993632643482
"ENSG00000285564",0,0,0,1,1,-7.84993632643482
"ENSG00000285568",0,0,0,1,1,-7.84993632643482
"ENSG00000285569",0,0,0,1,1,-7.84993632643482
"ENSG00000285571",0,0,0,1,1,-7.84993632643482
"ENSG00000285575",0,0,0,1,1,-7.84993632643482
"ENSG00000285577",0,0,0,1,1,-7.84993632643482
"ENSG00000285578",0,0,0,1,1,-7.84993632643482
"ENSG00000285580",0,0,0,1,1,-7.84993632643482
"ENSG00000285581",0,0,0,1,1,-7.84993632643482
"ENSG00000285585",0,0,0,1,1,-7.84993632643482
"ENSG00000285586",0,0,0,1,1,-7.84993632643482
"ENSG00000285587",0,0,0,1,1,-7.84993632643482
"ENSG00000285589",0,0,0,1,1,-7.84993632643482
"ENSG00000285590",0,0,0,1,1,-7.84993632643482
"ENSG00000285591",0,0,0,1,1,-7.84993632643482
"ENSG00000285592",0,0,0,1,1,-7.84993632643482
"ENSG00000285595",0,0,0,1,1,-7.84993632643482
"ENSG00000285597",0,0,0,1,1,-7.84993632643482
"ENSG00000285598",0,0,0,1,1,-7.84993632643482
"ENSG00000285600",0,0,0,1,1,-7.84993632643482
"ENSG00000285601",0,0,0,1,1,-7.84993632643482
"ENSG00000285602",0,0,0,1,1,-7.84993632643482
"ENSG00000285605",0,0,0,1,1,-7.84993632643482
"ENSG00000285610",0,0,0,1,1,-7.84993632643482
"ENSG00000285611",0,0,0,1,1,-7.84993632643482
"ENSG00000285613",0,0,0,1,1,-7.84993632643482
"ENSG00000285614",0,0,0,1,1,-7.84993632643482
"ENSG00000285619",0,0,0,1,1,-7.84993632643482
"ENSG00000285621",0,0,0,1,1,-7.84993632643482
"ENSG00000285624",0,0,0,1,1,-7.84993632643482
"ENSG00000285626",0,0,0,1,1,-7.84993632643482
"ENSG00000285627",0,0,0,1,1,-7.84993632643482
"ENSG00000285629",0,0,0,1,1,-7.84993632643482
"ENSG00000285631",0,0,0,1,1,-7.84993632643482
"ENSG00000285632",0,0,0,1,1,-7.84993632643482
"ENSG00000285633",0,0,0,1,1,-7.84993632643482
"ENSG00000285637",0,0,0,1,1,-7.84993632643482
"ENSG00000285638",0,0,0,1,1,-7.84993632643482
"ENSG00000285639",0,0,0,1,1,-7.84993632643482
"ENSG00000285640",0,0,0,1,1,-7.84993632643482
"ENSG00000285641",0,0,0,1,1,-7.84993632643482
"ENSG00000285643",0,0,0,1,1,-7.84993632643482
"ENSG00000285644",0,0,0,1,1,-7.84993632643482
"ENSG00000285645",0,0,0,1,1,-7.84993632643482
"ENSG00000285646",0,0,0,1,1,-7.84993632643482
"ENSG00000285647",0,0,0,1,1,-7.84993632643482
"ENSG00000285649",0,0,0,1,1,-7.84993632643482
"ENSG00000285650",0,0,0,1,1,-7.84993632643482
"ENSG00000285652",0,0,0,1,1,-7.84993632643482
"ENSG00000285653",0,0,0,1,1,-7.84993632643482
"ENSG00000285655",0,0,0,1,1,-7.84993632643482
"ENSG00000285658",-2.22044604925031e-16,0.8,-3.23353666146834e-16,1,1,-7.84993632643482
"ENSG00000285661",0,0,0,1,1,-7.84993632643482
"ENSG00000285662",0,0,0,1,1,-7.84993632643482
"ENSG00000285663",0,0,0,1,1,-7.84993632643482
"ENSG00000285666",0,0,0,1,1,-7.84993632643482
"ENSG00000285668",0,0,0,1,1,-7.84993632643482
"ENSG00000285669",0,0,0,1,1,-7.84993632643482
"ENSG00000285671",0,0,0,1,1,-7.84993632643482
"ENSG00000285672",0,0,0,1,1,-7.84993632643482
"ENSG00000285676",0,0.4,0,1,1,-7.84993632643482
"ENSG00000285677",0,0.4,0,1,1,-7.84993632643482
"ENSG00000285684",0,0,0,1,1,-7.84993632643482
"ENSG00000285686",0,0,0,1,1,-7.84993632643482
"ENSG00000285688",0,0,0,1,1,-7.84993632643482
"ENSG00000285689",0,0,0,1,1,-7.84993632643482
"ENSG00000285691",0,0,0,1,1,-7.84993632643482
"ENSG00000285693",0,0,0,1,1,-7.84993632643482
"ENSG00000285694",0,0,0,1,1,-7.84993632643482
"ENSG00000285695",0,0,0,1,1,-7.84993632643482
"ENSG00000285698",0,0,0,1,1,-7.84993632643482
"ENSG00000285699",0,0,0,1,1,-7.84993632643482
"ENSG00000285700",0,0,0,1,1,-7.84993632643482
"ENSG00000285703",0,0,0,1,1,-7.84993632643482
"ENSG00000285705",0,0,0,1,1,-7.84993632643482
"ENSG00000285711",0,0,0,1,1,-7.84993632643482
"ENSG00000285712",0,0,0,1,1,-7.84993632643482
"ENSG00000285718",0,0,0,1,1,-7.84993632643482
"ENSG00000285722",0,0,0,1,1,-7.84993632643482
"ENSG00000285724",0,0.2,0,1,1,-7.84993632643482
"ENSG00000285726",0,0,0,1,1,-7.84993632643482
"ENSG00000285727",0,0,0,1,1,-7.84993632643482
"ENSG00000285729",0,0,0,1,1,-7.84993632643482
"ENSG00000285732",0,0,0,1,1,-7.84993632643482
"ENSG00000285733",0,0,0,1,1,-7.84993632643482
"ENSG00000285735",0,0,0,1,1,-7.84993632643482
"ENSG00000285736",0,0,0,1,1,-7.84993632643482
"ENSG00000285738",0,0,0,1,1,-7.84993632643482
"ENSG00000285739",0,0,0,1,1,-7.84993632643482
"ENSG00000285740",0,0,0,1,1,-7.84993632643482
"ENSG00000285741",0,0,0,1,1,-7.84993632643482
"ENSG00000285742",0,0,0,1,1,-7.84993632643482
"ENSG00000285747",0,0,0,1,1,-7.84993632643482
"ENSG00000285748",0,0,0,1,1,-7.84993632643482
"ENSG00000285749",0,0,0,1,1,-7.84993632643482
"ENSG00000285750",0,0,0,1,1,-7.84993632643482
"ENSG00000285751",0,0,0,1,1,-7.84993632643482
"ENSG00000285752",0,0,0,1,1,-7.84993632643482
"ENSG00000285754",0,0,0,1,1,-7.84993632643482
"ENSG00000285755",0,0,0,1,1,-7.84993632643482
"ENSG00000285761",0,0,0,1,1,-7.84993632643482
"ENSG00000285763",0,0,0,1,1,-7.84993632643482
"ENSG00000285768",0,0,0,1,1,-7.84993632643482
"ENSG00000285770",0,0,0,1,1,-7.84993632643482
"ENSG00000285773",0,0,0,1,1,-7.84993632643482
"ENSG00000285774",0,0,0,1,1,-7.84993632643482
"ENSG00000285777",0,0,0,1,1,-7.84993632643482
"ENSG00000285779",0,0,0,1,1,-7.84993632643482
"ENSG00000285781",0,0,0,1,1,-7.84993632643482
"ENSG00000285785",0,0,0,1,1,-7.84993632643482
"ENSG00000285788",0,0,0,1,1,-7.84993632643482
"ENSG00000285789",0,0,0,1,1,-7.84993632643482
"ENSG00000285793",0,0,0,1,1,-7.84993632643482
"ENSG00000285798",0,0,0,1,1,-7.84993632643482
"ENSG00000285801",0,0,0,1,1,-7.84993632643482
"ENSG00000285802",0,0,0,1,1,-7.84993632643482
"ENSG00000285804",0,0,0,1,1,-7.84993632643482
"ENSG00000285805",0,0,0,1,1,-7.84993632643482
"ENSG00000285806",0,0,0,1,1,-7.84993632643482
"ENSG00000285809",0,0,0,1,1,-7.84993632643482
"ENSG00000285810",0,0,0,1,1,-7.84993632643482
"ENSG00000285811",0,0,0,1,1,-7.84993632643482
"ENSG00000285812",0,0,0,1,1,-7.84993632643482
"ENSG00000285815",0,0,0,1,1,-7.84993632643482
"ENSG00000285819",0,0,0,1,1,-7.84993632643482
"ENSG00000285820",0,0,0,1,1,-7.84993632643482
"ENSG00000285825",0,0,0,1,1,-7.84993632643482
"ENSG00000285829",0,0,0,1,1,-7.84993632643482
"ENSG00000285831",0,0,0,1,1,-7.84993632643482
"ENSG00000285833",0,0,0,1,1,-7.84993632643482
"ENSG00000285834",0,0,0,1,1,-7.84993632643482
"ENSG00000285835",0,0,0,1,1,-7.84993632643482
"ENSG00000285836",0,0,0,1,1,-7.84993632643482
"ENSG00000285838",0,0,0,1,1,-7.84993632643482
"ENSG00000285844",0,0,0,1,1,-7.84993632643482
"ENSG00000285846",0,0,0,1,1,-7.84993632643482
"ENSG00000285848",0,0,0,1,1,-7.84993632643482
"ENSG00000285852",0,0,0,1,1,-7.84993632643482
"ENSG00000285855",0,0,0,1,1,-7.84993632643482
"ENSG00000285856",0,0,0,1,1,-7.84993632643482
"ENSG00000285860",0,0,0,1,1,-7.84993632643482
"ENSG00000285864",0,0,0,1,1,-7.84993632643482
"ENSG00000285865",0,0,0,1,1,-7.84993632643482
"ENSG00000285867",0,0,0,1,1,-7.84993632643482
"ENSG00000285868",-2.22044604925031e-16,0.8,-2.46824656761166e-16,1,1,-7.84993632643482
"ENSG00000285870",0,0,0,1,1,-7.84993632643482
"ENSG00000285871",0,0,0,1,1,-7.84993632643482
"ENSG00000285872",0,0,0,1,1,-7.84993632643482
"ENSG00000285873",0,0,0,1,1,-7.84993632643482
"ENSG00000285876",0,0,0,1,1,-7.84993632643482
"ENSG00000285879",0,0,0,1,1,-7.84993632643482
"ENSG00000285881",0,0,0,1,1,-7.84993632643482
"ENSG00000285885",0,0,0,1,1,-7.84993632643482
"ENSG00000285887",0,0,0,1,1,-7.84993632643482
"ENSG00000285890",0,0,0,1,1,-7.84993632643482
"ENSG00000285894",0,0,0,1,1,-7.84993632643482
"ENSG00000285895",0,0,0,1,1,-7.84993632643482
"ENSG00000285896",0,0,0,1,1,-7.84993632643482
"ENSG00000285897",0,0,0,1,1,-7.84993632643482
"ENSG00000285899",0,0,0,1,1,-7.84993632643482
"ENSG00000285900",0,0,0,1,1,-7.84993632643482
"ENSG00000285902",0,0,0,1,1,-7.84993632643482
"ENSG00000285904",0,0,0,1,1,-7.84993632643482
"ENSG00000285906",0,0,0,1,1,-7.84993632643482
"ENSG00000285907",0,0,0,1,1,-7.84993632643482
"ENSG00000285908",0,0,0,1,1,-7.84993632643482
"ENSG00000285911",0,0,0,1,1,-7.84993632643482
"ENSG00000285914",0,0,0,1,1,-7.84993632643482
"ENSG00000285915",0,0,0,1,1,-7.84993632643482
"ENSG00000285918",0,0,0,1,1,-7.84993632643482
"ENSG00000285919",0,0,0,1,1,-7.84993632643482
"ENSG00000285920",0,0,0,1,1,-7.84993632643482
"ENSG00000285921",0,0,0,1,1,-7.84993632643482
"ENSG00000285923",0,0,0,1,1,-7.84993632643482
"ENSG00000285926",0,0,0,1,1,-7.84993632643482
"ENSG00000285930",0,0,0,1,1,-7.84993632643482
"ENSG00000285931",0,0,0,1,1,-7.84993632643482
"ENSG00000285934",0,0,0,1,1,-7.84993632643482
"ENSG00000285935",0,0,0,1,1,-7.84993632643482
"ENSG00000285936",0,0,0,1,1,-7.84993632643482
"ENSG00000285938",0,0,0,1,1,-7.84993632643482
"ENSG00000285941",0,0,0,1,1,-7.84993632643482
"ENSG00000285943",0,0,0,1,1,-7.84993632643482
"ENSG00000285945",0,0,0,1,1,-7.84993632643482
"ENSG00000285947",0,0,0,1,1,-7.84993632643482
"ENSG00000285948",0,0,0,1,1,-7.84993632643482
"ENSG00000285952",0,0,0,1,1,-7.84993632643482
"ENSG00000285954",0,0,0,1,1,-7.84993632643482
"ENSG00000285959",0,0,0,1,1,-7.84993632643482
"ENSG00000285961",0,0,0,1,1,-7.84993632643482
"ENSG00000285964",0,0,0,1,1,-7.84993632643482
"ENSG00000285968",0,0,0,1,1,-7.84993632643482
"ENSG00000285969",0,0,0,1,1,-7.84993632643482
"ENSG00000285970",0,0,0,1,1,-7.84993632643482
"ENSG00000285971",0,0,0,1,1,-7.84993632643482
"ENSG00000285972",0,0,0,1,1,-7.84993632643482
"ENSG00000285974",0,0,0,1,1,-7.84993632643482
"ENSG00000285978",0,0,0,1,1,-7.84993632643482
"ENSG00000285981",0,0,0,1,1,-7.84993632643482
"ENSG00000285984",0,0,0,1,1,-7.84993632643482
"ENSG00000285986",0,0,0,1,1,-7.84993632643482
"ENSG00000285990",0,0,0,1,1,-7.84993632643482
"ENSG00000285991",0,0,0,1,1,-7.84993632643482
"ENSG00000285992",0,0,0,1,1,-7.84993632643482
"ENSG00000285993",0,0,0,1,1,-7.84993632643482
"ENSG00000285996",0,0,0,1,1,-7.84993632643482
"ENSG00000285998",0,0,0,1,1,-7.84993632643482
"ENSG00000285999",0,0,0,1,1,-7.84993632643482
"ENSG00000286000",0,0,0,1,1,-7.84993632643482
"ENSG00000286003",0,0,0,1,1,-7.84993632643482
"ENSG00000286010",0,0,0,1,1,-7.84993632643482
"ENSG00000286017",0,0,0,1,1,-7.84993632643482
"ENSG00000286023",0,0,0,1,1,-7.84993632643482
"ENSG00000286031",0,0,0,1,1,-7.84993632643482
"ENSG00000286034",0,0,0,1,1,-7.84993632643482
"ENSG00000286035",0,0,0,1,1,-7.84993632643482
"ENSG00000286036",0,0,0,1,1,-7.84993632643482
"ENSG00000286037",0,0,0,1,1,-7.84993632643482
"ENSG00000286038",0,0,0,1,1,-7.84993632643482
"ENSG00000286039",0,0,0,1,1,-7.84993632643482
"ENSG00000286041",0,0,0,1,1,-7.84993632643482
"ENSG00000286045",0,0,0,1,1,-7.84993632643482
"ENSG00000286046",0,0,0,1,1,-7.84993632643482
"ENSG00000286050",0,0,0,1,1,-7.84993632643482
"ENSG00000286052",0,0,0,1,1,-7.84993632643482
"ENSG00000286060",0,0,0,1,1,-7.84993632643482
"ENSG00000286063",0,0,0,1,1,-7.84993632643482
"ENSG00000286064",0,0,0,1,1,-7.84993632643482
"ENSG00000286067",0,0,0,1,1,-7.84993632643482
"ENSG00000286071",0,0,0,1,1,-7.84993632643482
"ENSG00000286073",0,0,0,1,1,-7.84993632643482
"ENSG00000286076",0,0,0,1,1,-7.84993632643482
"ENSG00000286078",0,0,0,1,1,-7.84993632643482
"ENSG00000286082",0,0,0,1,1,-7.84993632643482
"ENSG00000286083",0,0,0,1,1,-7.84993632643482
"ENSG00000286088",0,0,0,1,1,-7.84993632643482
"ENSG00000286089",0,0,0,1,1,-7.84993632643482
"ENSG00000286090",0,0,0,1,1,-7.84993632643482
"ENSG00000286093",0,0,0,1,1,-7.84993632643482
"ENSG00000286097",0,0,0,1,1,-7.84993632643482
"ENSG00000286099",0,0,0,1,1,-7.84993632643482
"ENSG00000286100",0,0,0,1,1,-7.84993632643482
"ENSG00000286101",0,0,0,1,1,-7.84993632643482
"ENSG00000286108",0,0,0,1,1,-7.84993632643482
"ENSG00000286109",0,0,0,1,1,-7.84993632643482
"ENSG00000286113",0,0,0,1,1,-7.84993632643482
"ENSG00000286116",0,0,0,1,1,-7.84993632643482
"ENSG00000286117",0,0,0,1,1,-7.84993632643482
"ENSG00000286118",0,0,0,1,1,-7.84993632643482
"ENSG00000286126",0,0,0,1,1,-7.84993632643482
"ENSG00000286127",0,0,0,1,1,-7.84993632643482
"ENSG00000286130",0,0,0,1,1,-7.84993632643482
"ENSG00000286132",0,0,0,1,1,-7.84993632643482
"ENSG00000286136",0,0,0,1,1,-7.84993632643482
"ENSG00000286138",0,0,0,1,1,-7.84993632643482
"ENSG00000286141",0,0,0,1,1,-7.84993632643482
"ENSG00000286143",0,0,0,1,1,-7.84993632643482
"ENSG00000286144",0,0,0,1,1,-7.84993632643482
"ENSG00000286152",0,0,0,1,1,-7.84993632643482
"ENSG00000286158",0,0,0,1,1,-7.84993632643482
"ENSG00000286159",0,0,0,1,1,-7.84993632643482
"ENSG00000286160",0,0,0,1,1,-7.84993632643482
"ENSG00000286161",0,0,0,1,1,-7.84993632643482
"ENSG00000286167",0,0,0,1,1,-7.84993632643482
"ENSG00000286168",0,0,0,1,1,-7.84993632643482
"ENSG00000286171",0,0,0,1,1,-7.84993632643482
"ENSG00000286176",0,0,0,1,1,-7.84993632643482
"ENSG00000286179",0,0,0,1,1,-7.84993632643482
"ENSG00000286185",0,0,0,1,1,-7.84993632643482
"ENSG00000286186",0,0,0,1,1,-7.84993632643482
"ENSG00000286187",0,0,0,1,1,-7.84993632643482
"ENSG00000286188",0,0,0,1,1,-7.84993632643482
"ENSG00000286191",0,0,0,1,1,-7.84993632643482
"ENSG00000286192",0,0,0,1,1,-7.84993632643482
"ENSG00000286193",0,0,0,1,1,-7.84993632643482
"ENSG00000286194",0,0,0,1,1,-7.84993632643482
"ENSG00000286195",0,0,0,1,1,-7.84993632643482
"ENSG00000286196",0,0,0,1,1,-7.84993632643482
"ENSG00000286197",0,0,0,1,1,-7.84993632643482
"ENSG00000286198",0,0,0,1,1,-7.84993632643482
"ENSG00000286201",0,0.2,0,1,1,-7.84993632643482
"ENSG00000286202",0,0,0,1,1,-7.84993632643482
"ENSG00000286204",0,0,0,1,1,-7.84993632643482
"ENSG00000286205",0,0,0,1,1,-7.84993632643482
"ENSG00000286206",0,0,0,1,1,-7.84993632643482
"ENSG00000286207",0,0,0,1,1,-7.84993632643482
"ENSG00000286211",0,0,0,1,1,-7.84993632643482
"ENSG00000286212",0,0,0,1,1,-7.84993632643482
"ENSG00000286217",0,0,0,1,1,-7.84993632643482
"ENSG00000286222",0,0,0,1,1,-7.84993632643482
"ENSG00000286223",0,0,0,1,1,-7.84993632643482
"ENSG00000286225",0,0,0,1,1,-7.84993632643482
"ENSG00000286226",0,0,0,1,1,-7.84993632643482
"ENSG00000286227",0,0,0,1,1,-7.84993632643482
"ENSG00000286229",0,0,0,1,1,-7.84993632643482
"ENSG00000286231",0,0,0,1,1,-7.84993632643482
"ENSG00000286232",0,0,0,1,1,-7.84993632643482
"ENSG00000286233",0,0,0,1,1,-7.84993632643482
"ENSG00000286234",0,0,0,1,1,-7.84993632643482
"ENSG00000286235",0,0,0,1,1,-7.84993632643482
"ENSG00000286238",0,0,0,1,1,-7.84993632643482
"ENSG00000286239",0,0,0,1,1,-7.84993632643482
"ENSG00000286240",0,0,0,1,1,-7.84993632643482
"ENSG00000286241",0,0,0,1,1,-7.84993632643482
"ENSG00000286243",0,0,0,1,1,-7.84993632643482
"ENSG00000286246",0,0,0,1,1,-7.84993632643482
"ENSG00000286248",0,0.4,0,1,1,-7.84993632643482
"ENSG00000286253",0,0,0,1,1,-7.84993632643482
"ENSG00000286254",0,0,0,1,1,-7.84993632643482
"ENSG00000286256",0,0,0,1,1,-7.84993632643482
"ENSG00000286257",0,0,0,1,1,-7.84993632643482
"ENSG00000286258",0,0,0,1,1,-7.84993632643482
"ENSG00000286259",0,0,0,1,1,-7.84993632643482
"ENSG00000286260",0,0.8,0,1,1,-7.84993632643482
"ENSG00000286268",0,0,0,1,1,-7.84993632643482
"ENSG00000286269",0,0,0,1,1,-7.84993632643482
"ENSG00000286270",0,0,0,1,1,-7.84993632643482
"ENSG00000286274",0,0,0,1,1,-7.84993632643482
"ENSG00000286276",0,0,0,1,1,-7.84993632643482
"ENSG00000286279",0,0,0,1,1,-7.84993632643482
"ENSG00000286281",0,0,0,1,1,-7.84993632643482
"ENSG00000286285",0,0,0,1,1,-7.84993632643482
"ENSG00000286286",0,0,0,1,1,-7.84993632643482
"ENSG00000286288",0,0.4,0,1,1,-7.84993632643482
"ENSG00000286289",0,0,0,1,1,-7.84993632643482
"ENSG00000286290",0,0,0,1,1,-7.84993632643482
"ENSG00000286291",0,0,0,1,1,-7.84993632643482
"ENSG00000286294",0,0,0,1,1,-7.84993632643482
"ENSG00000286297",0,0,0,1,1,-7.84993632643482
"ENSG00000286299",0,0,0,1,1,-7.84993632643482
"ENSG00000286300",0,0,0,1,1,-7.84993632643482
"ENSG00000286301",0,0,0,1,1,-7.84993632643482
"ENSG00000286305",0,0,0,1,1,-7.84993632643482
"ENSG00000286308",0,0,0,1,1,-7.84993632643482
"ENSG00000286309",0,0,0,1,1,-7.84993632643482
"ENSG00000286310",0,0,0,1,1,-7.84993632643482
"ENSG00000286311",0,0,0,1,1,-7.84993632643482
"ENSG00000286312",0,0,0,1,1,-7.84993632643482
"ENSG00000286313",0,0,0,1,1,-7.84993632643482
"ENSG00000286315",0,0,0,1,1,-7.84993632643482
"ENSG00000286316",0,0,0,1,1,-7.84993632643482
"ENSG00000286319",0,0,0,1,1,-7.84993632643482
"ENSG00000286320",0,0,0,1,1,-7.84993632643482
"ENSG00000286321",0,0,0,1,1,-7.84993632643482
"ENSG00000286322",0,0,0,1,1,-7.84993632643482
"ENSG00000286324",0,0,0,1,1,-7.84993632643482
"ENSG00000286326",0,0,0,1,1,-7.84993632643482
"ENSG00000286328",0,0,0,1,1,-7.84993632643482
"ENSG00000286331",0,0,0,1,1,-7.84993632643482
"ENSG00000286335",0,0,0,1,1,-7.84993632643482
"ENSG00000286338",0,0,0,1,1,-7.84993632643482
"ENSG00000286340",0,0,0,1,1,-7.84993632643482
"ENSG00000286341",0,0,0,1,1,-7.84993632643482
"ENSG00000286342",0,0,0,1,1,-7.84993632643482
"ENSG00000286344",0,0,0,1,1,-7.84993632643482
"ENSG00000286345",0,0,0,1,1,-7.84993632643482
"ENSG00000286347",0,0,0,1,1,-7.84993632643482
"ENSG00000286348",0,0,0,1,1,-7.84993632643482
"ENSG00000286349",0,0,0,1,1,-7.84993632643482
"ENSG00000286350",0,0,0,1,1,-7.84993632643482
"ENSG00000286358",0,0,0,1,1,-7.84993632643482
"ENSG00000286361",0,0,0,1,1,-7.84993632643482
"ENSG00000286365",0,0,0,1,1,-7.84993632643482
"ENSG00000286367",0,0,0,1,1,-7.84993632643482
"ENSG00000286368",0,0,0,1,1,-7.84993632643482
"ENSG00000286369",0,0,0,1,1,-7.84993632643482
"ENSG00000286370",0,0,0,1,1,-7.84993632643482
"ENSG00000286373",0,0,0,1,1,-7.84993632643482
"ENSG00000286375",0,0,0,1,1,-7.84993632643482
"ENSG00000286378",0,0,0,1,1,-7.84993632643482
"ENSG00000286379",0,0,0,1,1,-7.84993632643482
"ENSG00000286380",0,0,0,1,1,-7.84993632643482
"ENSG00000286383",0,0,0,1,1,-7.84993632643482
"ENSG00000286384",0,0,0,1,1,-7.84993632643482
"ENSG00000286385",0,0,0,1,1,-7.84993632643482
"ENSG00000286386",0,0,0,1,1,-7.84993632643482
"ENSG00000286387",0,0,0,1,1,-7.84993632643482
"ENSG00000286388",0,0,0,1,1,-7.84993632643482
"ENSG00000286389",0,0,0,1,1,-7.84993632643482
"ENSG00000286390",0,0,0,1,1,-7.84993632643482
"ENSG00000286391",0,0,0,1,1,-7.84993632643482
"ENSG00000286394",0,0,0,1,1,-7.84993632643482
"ENSG00000286395",0,0,0,1,1,-7.84993632643482
"ENSG00000286399",0,0,0,1,1,-7.84993632643482
"ENSG00000286400",0,0,0,1,1,-7.84993632643482
"ENSG00000286402",0,0,0,1,1,-7.84993632643482
"ENSG00000286403",0,0,0,1,1,-7.84993632643482
"ENSG00000286411",0,0,0,1,1,-7.84993632643482
"ENSG00000286413",0,0,0,1,1,-7.84993632643482
"ENSG00000286414",0,0,0,1,1,-7.84993632643482
"ENSG00000286416",0,0,0,1,1,-7.84993632643482
"ENSG00000286422",0,0,0,1,1,-7.84993632643482
"ENSG00000286424",0,0,0,1,1,-7.84993632643482
"ENSG00000286425",0,0,0,1,1,-7.84993632643482
"ENSG00000286427",0,0,0,1,1,-7.84993632643482
"ENSG00000286428",0,0,0,1,1,-7.84993632643482
"ENSG00000286430",0,0,0,1,1,-7.84993632643482
"ENSG00000286431",0,0,0,1,1,-7.84993632643482
"ENSG00000286432",0,0,0,1,1,-7.84993632643482
